,rt,corr_resp,disappear_time,run_num,appear_time_error,appear_time_time,eeg_pulse_time,press_time_error,press_time_time,stim,pressed,loc_x,loc_y,log_time,correct,condition,fmri_tr_time,log_num,fmri_tr_time_error,fmri_tr_time_time,press_time
0,0.586713278575985,4,,0.0,0.0,558.0573489393463,,0.0005397051791078411,558.6440622179223,"__<__
_<><_
<>>><
_<><_
__<__
",4,0.7071067811865474,-0.7071067811865477,558.6440622179223,True,=,,0.0,,,
1,0.5574240215349846,1,,0.0,0.0,559.5325357997971,,0.00047238055975640236,560.0899598213321,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,0.7071067811865476,0.7071067811865475,560.0899598213321,True,+,,0.0,,,
2,0.5204586496620323,1,,0.0,0.0,561.016163726825,,0.00047930696092635117,561.536622376487,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,1.0,0.0,561.536622376487,True,+,,0.0,,,
3,0.47301751160455296,1,,0.0,0.0,562.5248607931893,,0.001948812233024455,562.9978783047939,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-1.8369701987210297e-16,-1.0,562.9978783047939,True,+,,0.0,,,
4,0.48287724366912244,1,,0.0,0.0,564.0000878267668,,0.0005417830994929318,564.482965070436,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-0.7071067811865475,0.7071067811865476,564.482965070436,True,+,,0.0,,,
5,0.507432028454673,4,,0.0,0.0,565.3753181296057,,0.0005277917691159928,565.8827501580604,"__>__
_><>_
><><>
_><>_
__>__
",4,1.0,0.0,565.8827501580604,True,~,,0.0,,,
6,0.5506281137636506,4,,0.0,0.0,566.8589970349462,,0.0005211424240201268,567.4096251487099,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,6.123233995736766e-17,1.0,567.4096251487099,True,+,,0.0,,,
7,0.4746895448467967,1,,0.0,0.0,568.2925944581033,,0.0005119995744280459,568.7672840029501,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-1.0,1.2246467991473532e-16,568.7672840029501,True,+,,0.0,,,
8,0.4607890888679549,4,,0.0,0.0,569.6511759089793,,0.0004975926600536695,570.1119649978473,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-1.0,1.2246467991473532e-16,570.1119649978473,True,+,,0.0,,,
9,0.5538688383428507,1,,0.0,0.0,571.0431681026481,,0.0005239129844767376,571.597036940991,"__>__
_><>_
><<<>
_><>_
__>__
",1,-1.0,1.2246467991473532e-16,571.597036940991,True,=,,0.0,,,
10,0.6030324338431683,4,,0.0,0.0,572.5602053871886,,0.000506735509588907,573.1632378210318,"__<__
_<><_
<>>><
_<><_
__<__
",4,-0.7071067811865477,-0.7071067811865475,573.1632378210318,True,=,,0.0,,,
11,0.49710878162386507,1,,0.0,0.0,574.0270985748791,,0.0009975402964528257,574.524207356503,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,0.7071067811865474,-0.7071067811865477,574.524207356503,True,+,,0.0,,,
12,0.49202563433357227,4,,0.0,0.0,575.4857327218152,,0.0005190645036350361,575.9777583561488,"__<__
_<><_
<>>><
_<><_
__<__
",4,-0.7071067811865475,0.7071067811865476,575.9777583561488,True,=,,0.0,,,
13,0.5803994483261476,4,,0.0,0.0,576.7693137155487,,0.0004665623827690979,577.3497131638749,"__<__
_<><_
<>>><
_<><_
__<__
",4,6.123233995736766e-17,1.0,577.3497131638749,True,=,,0.0,,,
14,0.5342448200216268,4,,0.0,0.0,578.2029100304817,,0.000510198710117038,578.7371548505033,"__>__
_><>_
><><>
_><>_
__>__
",4,-0.7071067811865475,0.7071067811865476,578.7371548505033,True,~,,0.0,,,
15,0.4627104725523168,4,,0.0,0.0,579.6198865843367,,0.0005410904593077248,580.082597056889,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-0.7071067811865475,0.7071067811865476,580.082597056889,True,+,,0.0,,,
16,0.49272783288427036,4,,0.0,0.0,581.0618186845489,,0.0004978697160140655,581.5545465174332,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,0.7071067811865474,-0.7071067811865477,581.5545465174332,True,+,,0.0,,,
17,0.6663409872835473,4,,0.0,0.0,582.5621156886311,,0.0004982853001251897,583.2284566759147,"__>__
_><>_
><><>
_><>_
__>__
",1,0.7071067811865474,-0.7071067811865477,583.2284566759147,False,~,,0.0,,,
18,1.052303333150462,1,,0.0,0.0,584.1790992797097,,0.0005043805331297335,585.2314026128602,"__<__
_<><_
<><><
_<><_
__<__
",1,-1.0,1.2246467991473532e-16,585.2314026128602,True,~,,0.0,,,
19,0.5967891143571933,4,,0.0,0.0,586.0211313417436,,0.0004855407219679364,586.6179204561008,"__>__
_><>_
><><>
_><>_
__>__
",4,-1.0,1.2246467991473532e-16,586.6179204561008,True,~,,0.0,,,
20,0.6629131113450057,1,,0.0,0.0,587.5964831059534,,0.0005413675153818076,588.2593962172984,"__>__
_><>_
><<<>
_><>_
__>__
",1,-0.7071067811865477,-0.7071067811865475,588.2593962172984,True,=,,0.0,,,
21,0.5722056542706468,1,,0.0,0.0,589.171780290122,,0.0004664238547320565,589.7439859443926,"__<__
_<><_
<><><
_<><_
__<__
",1,0.7071067811865474,-0.7071067811865477,589.7439859443926,True,~,,0.0,,,
22,0.6442075338188715,4,,0.0,0.0,590.5553895989835,,0.000503549365021172,591.1995971328024,"__<__
_<><_
<>>><
_<><_
__<__
",4,0.7071067811865476,0.7071067811865475,591.1995971328024,True,=,,0.0,,,
23,0.6145418961384621,4,,0.0,0.0,592.1557284939399,,0.0005150471909587395,592.7702703900784,"__>__
_><>_
><><>
_><>_
__>__
",4,-1.8369701987210297e-16,-1.0,592.7702703900784,True,~,,0.0,,,
24,0.6077168974820779,1,,0.0,0.0,593.6560230045177,,0.00048346280163968913,594.2637399019998,"__<__
_<><_
<><><
_<><_
__<__
",1,0.7071067811865476,0.7071067811865475,594.2637399019998,True,~,,0.0,,,
25,0.8536099571726936,4,,0.0,0.0,595.1396212865485,,0.0004626835981298427,595.9932312437212,"__>__
_><>_
><><>
_><>_
__>__
",4,0.7071067811865476,0.7071067811865475,595.9932312437212,True,~,,0.0,,,
26,0.7299005535026026,1,,0.0,0.0,596.998347914793,,0.0005444151319125012,597.7282484682956,"__>__
_><>_
><<<>
_><>_
__>__
",1,1.0,0.0,597.7282484682956,True,=,,0.0,,,
27,0.5777190696014713,1,,0.0,0.0,598.5319863976563,,0.00047639787243269893,599.1097054672578,"__>__
_><>_
><<<>
_><>_
__>__
",1,-1.8369701987210297e-16,-1.0,599.1097054672578,True,=,,0.0,,,
28,0.5163069648010605,1,,0.0,0.0,599.9822808805285,,0.00048817275444434927,600.4985878453296,"__<__
_<><_
<><><
_<><_
__<__
",1,1.0,0.0,600.4985878453296,True,~,,0.0,,,
29,0.6274169676879637,1,,0.0,0.0,601.340859560844,,0.0005011943886188419,601.968276528532,"__>__
_><>_
><<<>
_><>_
__>__
",1,6.123233995736766e-17,1.0,601.968276528532,True,=,,0.0,,,
30,0.5816139235071205,4,,0.0,0.0,602.9411923605674,,0.00048443249778529207,603.5228062840745,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,1.0,0.0,603.5228062840745,True,+,,0.0,,,
31,0.8647707444329171,1,,0.0,0.0,604.3498242633495,,0.0005182333355264745,605.2145950077825,"__<__
_<><_
<><><
_<><_
__<__
",1,-1.8369701987210297e-16,-1.0,605.2145950077825,True,~,,0.0,,,
32,0.5353486113119743,4,,0.0,0.0,606.0834836362387,,0.0005099216540997986,606.6188322475507,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-1.8369701987210297e-16,-1.0,606.6188322475507,True,+,,0.0,,,
33,0.6250926059836956,1,,0.0,0.0,607.4337611632808,,0.0004176619905251755,608.0588537692645,"__>__
_><>_
><<<>
_><>_
__>__
",1,0.7071067811865476,0.7071067811865475,608.0588537692645,True,=,,0.0,,,
34,0.5334413574859127,4,,0.0,0.0,608.9674666937074,,0.0004908047868639187,609.5009080511933,"__>__
_><>_
><><>
_><>_
__>__
",4,6.123233995736766e-17,1.0,609.5009080511933,True,~,,0.0,,,
35,0.5804965564703934,4,,0.0,0.0,610.3260126814093,,0.0005221121201657297,610.9065092378797,"__<__
_<><_
<>>><
_<><_
__<__
",4,-1.0,1.2246467991473532e-16,610.9065092378797,True,=,,0.0,,,
36,0.6749311100140858,1,,0.0,0.0,611.6845824959314,,0.000511029878282443,612.3595136059455,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-0.7071067811865477,-0.7071067811865475,612.3595136059455,True,+,,0.0,,,
37,0.7639000403947875,1,,0.0,0.0,613.343270779619,,0.0005197571437633997,614.1071708200138,"__<__
_<><_
<><><
_<><_
__<__
",1,-0.7071067811865475,0.7071067811865476,614.1071708200138,True,~,,0.0,,,
38,0.5122377041141135,1,,0.0,0.0,615.0602801923212,,0.0004921900671206458,615.5725178964353,"__<__
_<><_
<><><
_<><_
__<__
",1,-0.7071067811865477,-0.7071067811865475,615.5725178964353,True,~,,0.0,,,
39,0.5657398587790112,1,,0.0,0.0,616.4939000570181,,0.0004859563060790606,617.0596399157971,"__>__
_><>_
><<<>
_><>_
__>__
",1,-0.7071067811865475,0.7071067811865476,617.0596399157971,True,=,,0.0,,,
40,0.49524696498951926,1,,0.0,0.0,617.8358127078959,,0.0004802766570719541,618.3310596728854,"__<__
_<><_
<><><
_<><_
__<__
",1,6.123233995736766e-17,1.0,618.3310596728854,True,~,,0.0,,,
41,0.41765160091290454,1,,0.0,0.0,619.3197093792892,,0.0004625450700928013,619.7373609802021,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,6.123233995736766e-17,1.0,619.7373609802021,True,+,,0.0,,,
42,0.8411248420087531,4,,0.0,0.0,620.6863564857989,,0.00048443249778529207,621.5274813278077,"__<__
_<><_
<>>><
_<><_
__<__
",4,1.0,0.0,621.5274813278077,True,=,,0.0,,,
43,0.5642354444449893,4,,0.0,0.0,622.3033891157978,,0.0008574884647600811,622.8676245602428,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,0.7071067811865476,0.7071067811865475,622.8676245602428,True,+,,0.0,,,
44,0.6049297136514724,1,,0.0,0.0,623.6953400281157,,0.0004804151851089955,624.3002697417671,"__>__
_><>_
><<<>
_><>_
__>__
",1,0.7071067811865474,-0.7071067811865477,624.3002697417671,True,=,,0.0,,,
45,0.8816834922804446,4,,0.0,0.0,625.0706878027183,,0.0004493849078812673,625.9523712949988,"__<__
_<><_
<>>><
_<><_
__<__
",4,-1.8369701987210297e-16,-1.0,625.9523712949988,True,=,,0.0,,,
46,0.5605334215479161,4,,0.0,0.0,626.7125867670275,,0.0004632377102211649,627.2731201885754,"__>__
_><>_
><><>
_><>_
__>__
",4,-0.7071067811865477,-0.7071067811865475,627.2731201885754,True,~,,0.0,,,
47,0.5329844920648839,4,,0.0,0.0,628.2129275459649,,0.0006409691642375037,628.7459120380298,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-0.7071067811865477,-0.7071067811865475,628.7459120380298,True,+,,0.0,,,
48,0.7243897702039703,1,,1.0,0.0,1407.9684327881425,,0.00047778315263258264,1408.6928225583465,"__<__
_<><_
<><><
_<><_
__<__
",4,-0.7071067811865475,0.7071067811865476,1408.6928225583465,False,~,,0.0,,,
49,0.6642162444607038,1,,1.0,0.0,1409.627143236314,,0.0005996878131782069,1410.2913594807746,"__>__
_><>_
><<<>
_><>_
__>__
",1,-0.7071067811865475,0.7071067811865476,1410.2913594807746,True,=,,0.0,,,
50,0.5630917570838392,4,,1.0,0.0,1411.3024587615928,,0.0004937138753575709,1411.8655505186766,"__>__
_><>_
><><>
_><>_
__>__
",4,6.123233995736766e-17,1.0,1411.8655505186766,True,~,,0.0,,,
51,0.7606555755589852,1,,1.0,0.0,1412.8444108652516,,0.0004971770758857019,1413.6050664408106,"__<__
_<><_
<><><
_<><_
__<__
",4,0.7071067811865476,0.7071067811865475,1413.6050664408106,False,~,,0.0,,,
52,0.6693924825829072,4,,1.0,0.0,1414.394711775824,,0.0004963459077771404,1415.0641042584068,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,0.7071067811865476,0.7071067811865475,1415.0641042584068,True,+,,0.0,,,
53,0.5777466366780573,4,,1.0,0.0,1415.9116831210254,,0.0005097831260627572,1416.4894297577034,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,0.7071067811865474,-0.7071067811865477,1416.4894297577034,True,+,,0.0,,,
54,0.6722760819177438,4,,1.0,0.0,1417.403685344123,,0.0004899736186416703,1418.0759614260407,"__<__
_<><_
<>>><
_<><_
__<__
",4,0.7071067811865474,-0.7071067811865477,1418.0759614260407,True,=,,0.0,,,
55,0.5677052943747185,4,,1.0,0.0,1418.895641852973,,0.0005338870021205366,1419.4633471473478,"__<__
_<><_
<>>><
_<><_
__<__
",4,1.0,0.0,1419.4633471473478,True,=,,0.0,,,
56,0.5129892186409961,1,,1.0,0.0,1420.4126079341095,,0.0009408823348167061,1420.9255971527505,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-1.0,1.2246467991473532e-16,1420.9255971527505,True,+,,0.0,,,
57,0.8008183127396933,4,,1.0,0.0,1421.77959138666,,0.0005660255035309092,1422.5804096993998,"__>__
_><>_
><><>
_><>_
__>__
",4,1.0,0.0,1422.5804096993998,True,~,,0.0,,,
58,0.7006115735175626,4,,1.0,0.0,1423.513231919738,,0.0005083978458060301,1424.2138434932556,"__>__
_><>_
><><>
_><>_
__>__
",4,-0.7071067811865475,0.7071067811865476,1424.2138434932556,True,~,,0.0,,,
59,0.5242109582316061,4,,1.0,0.0,1425.2135567402472,,0.0004772290405981039,1425.7377676984788,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-0.7071067811865477,-0.7071067811865475,1425.7377676984788,True,+,,0.0,,,
60,0.57364939333047,1,,1.0,0.0,1426.697196026573,,0.000591099075791135,1427.2708454199035,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-0.7071067811865477,-0.7071067811865475,1427.2708454199035,True,+,,0.0,,,
61,0.48521102527911353,1,,1.0,0.0,1428.122453785666,,0.0004812463531607136,1428.6076648109452,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,1.0,0.0,1428.6076648109452,True,+,,0.0,,,
62,0.6005318644931776,4,,1.0,0.0,1429.60611772998,,0.0005088134299739977,1430.2066495944732,"__<__
_<><_
<>>><
_<><_
__<__
",4,-1.0,1.2246467991473532e-16,1430.2066495944732,True,=,,0.0,,,
63,0.5682390428487452,1,,1.0,0.0,1431.039708503792,,0.0005282073531134301,1431.6079475466408,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-0.7071067811865475,0.7071067811865476,1431.6079475466408,True,+,,0.0,,,
64,0.618894031048967,1,,1.0,0.0,1432.4233344360164,,0.0005237744563828528,1433.0422284670653,"__>__
_><>_
><<<>
_><>_
__>__
",1,0.7071067811865476,0.7071067811865475,1433.0422284670653,True,=,,0.0,,,
65,0.6133910053201816,1,,1.0,0.0,1433.9236181414083,,0.0004848480817827294,1434.5370091467285,"__>__
_><>_
><<<>
_><>_
__>__
",1,6.123233995736766e-17,1.0,1434.5370091467285,True,=,,0.0,,,
66,0.5193919838818601,4,,1.0,0.0,1435.490617496976,,0.0007167439930526598,1436.010009480858,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,1.0,0.0,1436.010009480858,True,+,,0.0,,,
67,0.627354907133622,1,,1.0,0.0,1436.9325803504094,,0.0004992549963844795,1437.559935257543,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,-1.8369701987210297e-16,-1.0,1437.559935257543,True,+,,0.0,,,
68,0.5117945529673307,1,,1.0,0.0,1438.5161958653264,,0.0004950991556142981,1439.0279904182937,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,0.7071067811865474,-0.7071067811865477,1439.0279904182937,True,+,,0.0,,,
69,0.5305160612160762,4,,1.0,0.0,1440.0081817421174,,0.0009225966357462312,1440.5386978033334,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,6.123233995736766e-17,1.0,1440.5386978033334,True,+,,0.0,,,
70,0.6036650913260928,4,,1.0,0.0,1441.4418149055045,,0.0005952549164476295,1442.0454799968306,"__>__
_><>_
><><>
_><>_
__>__
",4,0.7071067811865476,0.7071067811865475,1442.0454799968306,True,~,,0.0,,,
71,0.5768268106028245,1,,1.0,0.0,1442.8170803944613,,0.00048595630596537376,1443.3939072050641,"__>__
_><>_
><<<>
_><>_
__>__
",1,-1.0,1.2246467991473532e-16,1443.3939072050641,True,=,,0.0,,,
72,0.5358691996239031,1,,1.0,0.0,1444.292367272145,,0.000509921654156642,1444.8282364717688,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,6.123233995736766e-17,1.0,1444.8282364717688,True,+,,0.0,,,
73,0.48287918306141364,1,,1.0,0.0,1445.8010044944033,,0.0005210038959830854,1446.2838836774647,"__<__
_<><_
<><><
_<><_
__<__
",1,-1.0,1.2246467991473532e-16,1446.2838836774647,True,~,,0.0,,,
74,0.6806275208637089,1,,1.0,0.0,1447.0595886604285,,0.0005302852734985208,1447.7402161812922,"__>__
_><>_
><<<>
_><>_
__>__
",1,-0.7071067811865477,-0.7071067811865475,1447.7402161812922,True,=,,0.0,,,
75,0.6592512615748092,4,,1.0,0.0,1448.509945480911,,0.0005064584535148242,1449.1691967424858,"__>__
_><>_
><><>
_><>_
__>__
",4,0.7071067811865474,-0.7071067811865477,1449.1691967424858,True,~,,0.0,,,
76,0.5272016397286734,4,,1.0,0.0,1450.0768306893874,,0.0004901121467355551,1450.604032329116,"__>__
_><>_
><><>
_><>_
__>__
",4,-1.0,1.2246467991473532e-16,1450.604032329116,True,~,,0.0,,,
77,0.6193569917031709,1,,1.0,0.0,1451.5771343428148,,0.000498562356142429,1452.196491334518,"__>__
_><>_
><<<>
_><>_
__>__
",1,0.7071067811865474,-0.7071067811865477,1452.196491334518,True,=,,0.0,,,
78,0.49297275042954425,1,,1.0,0.0,1453.1691368983797,,0.0005023026128583297,1453.6621096488093,"__<__
_<<<_
<<<<<
_<<<_
__<__
",1,0.7071067811865476,0.7071067811865475,1453.6621096488093,True,+,,0.0,,,
79,0.6075710274735684,4,,1.0,0.0,1454.4693974972972,,0.0004977311880338675,1455.0769685247708,"__<__
_<><_
<>>><
_<><_
__<__
",4,-0.7071067811865475,0.7071067811865476,1455.0769685247708,True,=,,0.0,,,
80,0.5354809055743317,4,,1.0,0.0,1455.8530123472797,,0.0005169865833067888,1456.388493252854,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-1.0,1.2246467991473532e-16,1456.388493252854,True,+,,0.0,,,
81,0.5593291974407748,4,,1.0,0.0,1457.2532896249713,,0.0005013329166558833,1457.812618822412,"__<__
_<><_
<>>><
_<><_
__<__
",4,0.7071067811865476,0.7071067811865475,1457.812618822412,True,=,,0.0,,,
82,0.5692991978116879,4,,1.0,0.0,1458.6869568662523,,0.0005180948074894332,1459.256256064064,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-0.7071067811865475,0.7071067811865476,1459.256256064064,True,+,,0.0,,,
83,0.8775174005049848,1,,1.0,0.0,1460.17888760889,,0.0005009173326016025,1461.056405009395,"__<__
_<><_
<><><
_<><_
__<__
",1,-0.7071067811865477,-0.7071067811865475,1461.056405009395,True,~,,0.0,,,
84,0.5378921243493551,1,,1.0,0.0,1462.0375796051287,,0.0004912203709181995,1462.575471729478,"__<__
_<><_
<><><
_<><_
__<__
",1,1.0,0.0,1462.575471729478,True,~,,0.0,,,
85,0.6155320944494633,1,,1.0,0.0,1463.371173925258,,0.0006122938633552621,1463.9867060197075,"__>__
_><>_
><<<>
_><>_
__>__
",1,-1.8369701987210297e-16,-1.0,1463.9867060197075,True,=,,0.0,,,
86,0.5170979598146914,1,,1.0,0.0,1464.8881408375626,,0.0005413675153249642,1465.4052387973773,"__<__
_<><_
<><><
_<><_
__<__
",1,0.7071067811865474,-0.7071067811865477,1465.4052387973773,True,~,,0.0,,,
87,0.5746336349366175,4,,1.0,0.0,1466.3217487888494,,0.0009356182699775673,1466.896382423786,"__<__
_<><_
<>>><
_<><_
__<__
",4,6.123233995736766e-17,1.0,1466.896382423786,True,=,,0.0,,,
88,0.6736282539538934,4,,1.0,0.0,1467.7887527989587,,0.0005089519579541957,1468.4623810529126,"__<__
_<><_
<>>><
_<><_
__<__
",4,-1.8369701987210297e-16,-1.0,1468.4623810529126,True,=,,0.0,,,
89,0.7133677880231062,1,,1.0,0.0,1469.3390068870592,,0.0005538350375218215,1470.0523746750823,"__<__
_<><_
<><><
_<><_
__<__
",1,6.123233995736766e-17,1.0,1470.0523746750823,True,~,,0.0,,,
90,0.563235964756359,4,,1.0,0.0,1470.9643595101427,,0.0005149086629216981,1471.527595474899,"__>__
_><>_
><><>
_><>_
__>__
",4,-1.8369701987210297e-16,-1.0,1471.527595474899,True,~,,0.0,,,
91,0.6750223999813443,4,,1.0,0.0,1472.4063104501663,,0.0004615753739471984,1473.0813328501476,"__<__
_<><_
<>>><
_<><_
__<__
",4,-0.7071067811865477,-0.7071067811865475,1473.0813328501476,True,=,,0.0,,,
92,0.5431441373000325,4,,1.0,0.0,1473.9399744221857,,0.0005099216540429552,1474.4831185594858,"__>__
_>>>_
>>>>>
_>>>_
__>__
",4,-1.8369701987210297e-16,-1.0,1474.4831185594858,True,+,,0.0,,,
93,0.568128636014535,4,,1.0,0.0,1475.2818934453526,,0.0005466315802777899,1475.8500220813671,"__>__
_><>_
><><>
_><>_
__>__
",4,-0.7071067811865477,-0.7071067811865475,1475.8500220813671,True,~,,0.0,,,
94,0.6291315290334296,1,,1.0,0.0,1476.8071903247596,,0.0005218350640916469,1477.436321853793,"__<__
_<><_
<><><
_<><_
__<__
",1,-1.8369701987210297e-16,-1.0,1477.436321853793,True,~,,0.0,,,
