,rt,disappear_time_error,disappear_time_time,run_num,refresh_rate,appear_time_error,appear_time_time,eeg_pulse_time,right_coherence,left_coherence,press_time_error,press_time_time,incorrect_resp,pressed,log_time,correct_resp,correct,fmri_tr_time,log_num,press_time,fmri_tr_time_error,fmri_tr_time_time
0,1.142951084646711,0.0,138.3653028305708,0.0,27.209951813688644,0.0,137.2065549798331,,0.3,0.18,0.0007603803203721782,138.3495060644798,1,4,138.8495060644798,4,True,,0.0,,,
1,1.2399529780477394,0.0,140.6822361082713,0.0,26.024993805626213,0.0,139.4236774314023,,0.24,0.12,0.0005313934977237977,140.66363040945004,1,1,141.16363040945004,4,False,,0.0,,,
2,1.027539371049528,0.0,142.8910094758709,0.0,26.95652964428674,0.0,141.84080830547535,,0.0,0.12,0.0003438265540580687,142.86834767652488,4,1,143.36834767652488,1,True,,0.0,,,
3,0.9748851464158008,0.0,144.6413589820739,0.0,26.223145844371153,0.0,143.6578474185857,,0.06,0.24,0.00048318574556560634,144.6327325650015,4,1,145.1327325650015,1,True,,0.0,,,
4,2.622192660342023,0.0,148.20893101249024,0.0,26.906689077586034,0.0,145.57495058705405,,0.06,0.24,0.0005018870287329946,148.19714324739607,4,1,148.69714324739607,1,True,,0.0,,,
5,0.788885508805123,0.0,149.8174167405021,0.0,26.157135883088966,0.0,149.01725782115366,,0.18,0.0,0.00048263163347428417,149.8061433299588,1,4,150.3061433299588,4,True,,0.0,,,
6,0.8818096913096838,0.0,151.7927839644393,0.0,25.957395446844306,0.0,150.9010247749058,,0.3,0.12,0.0005462159962092983,151.7828344662155,1,4,152.2828344662155,4,True,,0.0,,,
7,1.4988848494117235,0.0,154.4766566427789,0.0,27.254708234292945,0.0,152.9680462949572,,0.0,0.06,0.0004834628016254783,154.4669311443689,4,1,154.9669311443689,1,True,,0.0,,,
8,2.2540633039820364,0.0,157.65247114599802,0.0,27.13762098040645,0.0,155.3768469248718,,0.06,0.06,0.0005013329166416725,157.63091022885385,1,4,158.13091022885385,4,True,,0.0,,,
9,0.7495754116083049,0.0,159.17758904719872,0.0,25.79401182798491,0.0,158.41916779012894,,0.0,0.18,0.0005327787779521032,159.16874320173724,4,1,159.66874320173724,1,True,,0.0,,,
10,0.7113037204748309,0.0,160.7695988062209,0.0,26.351345135805914,0.0,160.03607269729022,,0.12,0.18,0.003288655275241581,160.74737641776505,4,1,161.24737641776505,1,True,,0.0,,,
11,0.6466169517296123,0.0,162.26989581030304,0.0,26.895313745798884,0.0,161.61147571686868,,0.18,0.3,0.00048817275441592756,162.2580926685983,4,1,162.7580926685983,1,True,,0.0,,,
12,0.6945268686183397,0.0,164.17027781518036,0.0,25.704563599304013,0.0,163.4618585252085,,0.06,0.06,0.0004693329432399196,164.15638539382684,4,4,164.65638539382684,1,False,,0.0,,,
13,2.883867109513062,0.0,167.87953381441346,0.0,27.165759889668145,0.0,164.97877390508836,,0.18,0.18,0.0005758609932371428,167.86264101460142,1,4,168.36264101460142,4,True,,0.0,,,
14,0.8023579131916847,0.0,169.57133084980293,0.0,26.49441859720228,0.0,168.75452695727628,,0.0,0.24,0.0005000861644219867,169.55688487046797,4,1,170.05688487046797,1,True,,0.0,,,
15,1.196318728600886,0.0,171.69678986240842,0.0,26.191786761389345,0.0,170.4882209621713,,0.18,0.06,0.00048332427360264774,171.6845396907722,1,1,172.1845396907722,4,False,,0.0,,,
16,1.111696392009918,0.0,173.88888279365585,0.0,26.596326264874126,0.0,172.76366177219455,,0.12,0.12,0.00048138488128302015,173.87535816420447,4,4,174.37535816420447,1,False,,0.0,,,
17,1.6805847157044695,0.0,176.75610174384616,0.0,27.239508284456488,0.0,175.0641188038493,,0.18,0.12,0.0004489693237985648,176.74470351955378,1,1,177.24470351955378,4,False,,0.0,,,
18,,0.0,180.7485921396983,0.0,26.848445031648975,0.0,177.7396371341544,,0.0,0.0,,,4,,181.7329622998755,1,False,,0.0,,,
19,1.4101793993314118,0.0,183.50747995915086,0.0,27.482543959185055,0.0,182.08220917842354,,0.24,0.06,0.0006340427630391332,183.49238857775495,1,4,183.99238857775495,4,True,,0.0,,,
20,0.6537032142380212,0.0,185.04122593976027,0.0,25.990234980532353,0.0,184.3743681044213,,0.12,0.24,0.000528345881207315,185.02807131865933,4,1,185.52807131865933,1,True,,0.0,,,
21,0.7729607428205156,0.0,186.7497843118676,0.0,26.399297847830283,0.0,185.9662989024702,,0.0,0.3,0.0009595836180125161,186.7392596452907,4,1,187.2392596452907,1,True,,0.0,,,
22,1.101938893626567,0.0,188.64210066111113,0.0,27.23613276172483,0.0,187.5332893922443,,0.24,0.24,0.0004914974269780714,188.63522828587088,4,1,189.13522828587088,1,True,,0.0,,,
23,0.9908212716983087,0.0,190.67569342972666,0.0,26.90634085250451,0.0,189.6670215754626,,0.12,0.0,0.00046670091079192844,190.6578428471609,1,1,191.1578428471609,4,False,,0.0,,,
24,0.7829699466224156,0.0,192.6759364078797,0.0,26.697031620354025,0.0,191.8758157222657,,0.3,0.0,0.0005018870287329946,192.65878566888813,1,4,193.15878566888813,4,True,,0.0,,,
25,0.6754994904939338,0.0,194.27626809937888,0.0,27.033960095271603,0.0,193.59280490987643,,0.24,0.3,0.00046933294322570873,194.26830440037037,4,1,194.76830440037037,1,True,,0.0,,,
26,0.840249760485051,0.0,196.11832620468124,0.0,27.23931237184212,0.0,195.26831908434085,,0.24,0.24,0.0005114454623367237,196.1085688448259,1,4,196.6085688448259,4,True,,0.0,,,
27,1.4832634597983372,0.0,198.72725937820866,0.0,27.02895926692679,0.0,197.2351948175004,,0.24,0.0,0.0005101987101312488,198.71845827729874,1,4,199.21845827729874,4,True,,0.0,,,
28,1.5554887850482828,0.0,201.49457219498763,0.0,26.723680696591607,0.0,199.92746090877708,,0.18,0.0,0.0004405191143632692,201.48294969382536,1,4,201.98294969382536,4,True,,0.0,,,
29,1.1214447475437623,0.0,203.6531504874247,0.0,26.744223700646454,0.0,202.5112650988619,,0.24,0.0,0.0008333845887023017,203.63270984640567,1,4,204.13270984640567,4,True,,0.0,,,
30,0.8997708192380856,0.0,205.64522862387923,0.0,25.470897924487513,0.0,204.72835984482646,,0.3,0.0,0.0004779216806838349,205.62813066406454,1,4,206.12813066406454,4,True,,0.0,,,
31,0.7404462763390427,0.0,207.5955937560433,0.0,26.629231294053184,0.0,206.83713010939834,,0.0,0.3,0.0005196186157263583,207.5775763857374,4,1,208.0775763857374,1,True,,0.0,,,
32,1.117681356732362,0.0,209.87108637554726,0.0,26.87820568409513,0.0,208.73750574198658,,0.24,0.12,0.0005096445980399267,209.85518709871894,1,4,210.35518709871894,4,True,,0.0,,,
33,1.7346240820440357,0.0,212.75513121651431,0.0,26.091956129169887,0.0,211.00472685321404,,0.3,0.12,0.0004690558871942585,212.73935093525807,1,1,213.23935093525807,4,False,,0.0,,,
34,0.8442332723255959,0.0,214.55540566823424,0.0,27.036606832975618,0.0,213.69683502254406,,0.06,0.3,0.0005064584535006134,214.54106829486966,4,1,215.04106829486966,1,True,,0.0,,,
35,1.2025364204026232,0.0,216.83079494583276,0.0,26.408414102434833,0.0,215.61391768886494,,0.3,0.06,0.0005090904859486045,216.81645410926757,1,4,217.31645410926757,4,True,,0.0,,,
36,1.3576019192226454,0.0,219.3979500068987,0.0,26.76571762302264,0.0,218.0310297231268,,0.0,0.12,0.000526267960850646,219.38863164234945,4,1,219.88863164234945,1,True,,0.0,,,
37,1.3661974445458611,0.0,221.86511055367436,0.0,26.671088112402778,0.0,220.4815533313496,,0.06,0.3,0.0006544063824946988,221.84775077589546,4,1,222.34775077589546,1,True,,0.0,,,
38,2.437031809912952,0.0,225.21580560417888,0.0,27.070014806168302,0.0,222.76531995263448,,0.06,0.12,0.0005106142942139513,225.20235176254744,4,4,225.70235176254744,1,False,,0.0,,,
39,0.6723578134515265,0.0,226.79942388965634,0.0,28.026602683563347,0.0,226.1159798170211,,0.12,0.3,0.0004899736187269355,226.78833763047263,4,1,227.28833763047263,1,True,,0.0,,,
40,0.6229070493586448,0.0,228.341404530088,0.0,27.012236182012522,0.0,227.69958092502364,,0.3,0.06,0.0004457831792592515,228.32248797438228,1,4,228.82248797438228,4,True,,0.0,,,
41,0.7071395680918044,0.0,230.27509753758127,0.0,26.717174035017873,0.0,229.55832223723866,,0.12,0.06,0.0005167095272469169,230.26546180533046,1,4,230.76546180533046,4,True,,0.0,,,
42,1.3491995019640513,0.0,232.6422591371699,0.0,26.423526353091205,0.0,231.2753452256871,,0.0,0.24,0.0004804151851089955,232.62454472765114,4,4,233.12454472765114,1,False,,0.0,,,
43,1.0392614738605914,0.0,234.83456678685357,0.0,25.843810813616876,0.0,233.77581899152707,,0.18,0.24,0.0007695231699074156,234.81508046538767,4,4,235.31508046538767,1,False,,0.0,,,
44,1.3123298529552585,0.0,237.2848582221092,0.0,26.335177545817917,0.0,235.95961769590218,,0.06,0.18,0.0004969000198968843,237.27194754885744,4,1,237.77194754885744,1,True,,0.0,,,
45,1.971678638258453,0.0,240.3271513817616,0.0,26.883539208400546,0.0,238.34342260633272,,0.18,0.06,0.0004969000198968843,240.31510124459118,1,4,240.81510124459118,4,True,,0.0,,,
46,0.7569771024259637,0.0,241.96078576419538,0.0,27.502003953877058,0.0,241.19396638423572,,0.18,0.3,0.0005018870287329946,241.95094348666169,4,1,242.45094348666169,1,True,,0.0,,,
47,1.0101585370110797,0.0,243.75285824870656,0.0,26.879276145185916,0.0,242.72761040821993,,0.12,0.0,0.0005239129844483159,243.737768945231,1,4,244.237768945231,4,True,,0.0,,,
48,1.026057536783327,0.0,245.98680853044485,0.0,27.24725424046506,0.0,244.94473812385402,,0.18,0.18,0.0004941294594260626,245.97079566063735,4,4,246.47079566063735,1,False,,0.0,,,
49,1.8183556834446506,0.0,248.62047338904375,0.0,27.233974420401147,0.0,246.78674857551633,,0.3,0.18,0.0004568654211283274,248.60510425896098,1,1,249.10510425896098,4,False,,0.0,,,
50,0.5426633065308977,0.0,250.35416711688273,0.0,25.504739328678355,0.0,249.79571410919002,,0.24,0.06,0.0005183718635208834,250.3383774157209,1,4,250.8383774157209,4,True,,0.0,,,
51,0.9436350252038039,0.0,252.15451194083855,0.0,27.071034335054044,0.0,251.1959972050586,,0.24,0.18,0.00046670091079192844,252.1396322302624,1,4,252.6396322302624,4,True,,0.0,,,
52,1.5107655668095958,0.0,254.7800404945118,0.0,26.820510125168646,0.0,253.25474638566533,,0.12,0.12,0.0007790816035395665,254.76551195247492,1,4,255.26551195247492,4,True,,0.0,,,
53,1.0824759833966198,0.0,257.08069285067955,0.0,26.692384186117213,0.0,255.98860800946866,,0.3,0.3,0.0005158783590957228,257.0710839928653,4,4,257.5710839928653,1,False,,0.0,,,
54,1.0937780692407841,0.0,259.0558888539798,0.0,26.468804938957177,0.0,257.94737403508304,,0.3,0.3,0.0005232203443199523,259.0411521043238,1,4,259.5411521043238,4,True,,0.0,,,
55,1.4075549859283,0.0,261.3229850129302,0.0,26.83494096210737,0.0,259.9060638702846,,0.06,0.18,0.0005377657867882135,261.3136188562129,4,1,261.8136188562129,1,True,,0.0,,,
56,1.753045677122202,0.0,264.06524171200687,0.0,26.74776530904941,0.0,262.29815691235444,,0.0,0.0,0.0005090904859343937,264.05120258947665,1,4,264.55120258947665,4,True,,0.0,,,
57,0.951897806214788,0.0,266.1322998034564,0.0,26.600689594181006,0.0,265.16543930837946,,0.0,0.18,0.0004914974269922823,266.11733711459425,4,4,266.61733711459425,1,False,,0.0,,,
58,1.122234911389171,0.0,268.08286441597414,0.0,27.629255410127733,0.0,266.94913749682075,,0.12,0.24,0.0005097831260627572,268.0713724082099,4,4,268.5713724082099,1,False,,0.0,,,
59,1.7534636161687445,0.0,270.7498857143807,0.0,26.8342823069411,0.0,268.98281975453943,,0.12,0.3,0.0004962073797685207,270.7362833707082,4,1,271.2362833707082,1,True,,0.0,,,
60,0.8053341877742355,0.0,272.4252189712466,0.0,26.892856761059104,0.0,271.6083699185843,,0.3,0.24,0.0004802766571003758,272.4137041063585,1,4,272.9137041063585,4,True,,0.0,,,
61,1.138380213987034,0.0,274.7423716773361,0.0,25.84939072775656,0.0,273.58376235462174,,0.06,0.0,0.0004896965626812744,274.7221425686088,1,4,275.2221425686088,4,True,,0.0,,,
62,0.9042251878302068,0.0,1258.3719408163954,1.0,27.108375349026097,0.0,1257.4467972043938,,0.12,0.18,0.000995323848087537,1258.351022392224,4,4,1258.851022392224,1,False,,0.0,,,
63,0.8560214530039048,0.0,1260.014214914592,1.0,27.2266157745526,0.0,1259.1471314448086,,0.06,0.18,0.0004665623827122545,1260.0031528978125,4,1,1260.5031528978125,1,True,,0.0,,,
64,1.011080302478831,0.0,1262.231063634787,1.0,27.051432811323437,0.0,1261.2058942011615,,0.0,0.3,0.002192621554172547,1262.2169745036404,4,1,1262.7169745036404,1,True,,0.0,,,
65,0.6207091637395479,0.0,1264.048094990328,1.0,25.241558129559614,0.0,1263.4063004761485,,0.0,0.3,0.00048235457734335796,1264.027009639888,4,1,1264.527009639888,1,True,,0.0,,,
66,0.5211253850388857,0.0,1265.6734351458895,1.0,26.574299132392614,0.0,1265.1399770265125,,0.3,0.06,0.0005038264210952548,1265.6611024115514,1,4,1266.1611024115514,4,True,,0.0,,,
67,0.6647346163242673,0.0,1267.5154508616165,1.0,27.29610250041816,0.0,1266.8402954747328,,0.24,0.24,0.0004281901202602967,1267.505030091057,4,4,1268.005030091057,1,False,,0.0,,,
68,1.0037286202775704,0.0,1269.440823044857,1.0,26.854163776982396,0.0,1268.4156311696918,,0.12,0.0,0.0009187178511638194,1269.4193597899693,1,4,1269.9193597899693,4,True,,0.0,,,
69,1.0186540451015844,0.0,1271.482906196026,1.0,27.44151700217588,0.0,1270.4410336074525,,0.12,0.3,0.0009016789042561868,1271.459687652554,4,1,1271.959687652554,1,True,,0.0,,,
70,1.0909756473274683,0.0,1273.3918151548548,1.0,24.21766253194894,0.0,1272.2914028400462,,0.0,0.24,0.0004977311880338675,1273.3823784873737,4,1,1273.8823784873737,1,True,,0.0,,,
71,0.7169336378735807,0.0,1274.8835453089148,1.0,26.15710227921157,0.0,1274.1501009315177,,0.3,0.0,0.0004647615184012466,1274.8670345693913,1,4,1275.3670345693913,4,True,,0.0,,,
72,0.7469189982318767,0.0,1276.800612460097,1.0,26.80759187717941,0.0,1276.042154077517,,0.12,0.3,0.0005297311613503553,1276.7890730757488,4,1,1277.2890730757488,1,True,,0.0,,,
73,1.1547284601392676,0.0,1278.9427427662051,1.0,27.302405446294568,0.0,1277.775824532648,,0.06,0.18,0.0005307008575528016,1278.9305529927872,4,1,1279.4305529927872,1,True,,0.0,,,
74,1.1634296823442583,0.0,1280.9848051381707,1.0,26.52952848913269,0.0,1279.801270468208,,0.0,0.12,0.00045007754806647426,1280.9647001505523,4,1,1281.4647001505523,1,True,,0.0,,,
75,0.8691349312816783,0.0,1283.060196244339,1.0,26.76459963281933,0.0,1282.1767116106985,,0.0,0.18,0.0005104757661911208,1283.0458465419802,4,1,1283.5458465419802,1,True,,0.0,,,
76,1.1449759487645679,0.0,1284.9857817607356,1.0,27.11406702450765,0.0,1283.8270402822868,,0.06,0.06,0.0005269606009505878,1284.9720162310514,4,1,1285.4720162310514,1,True,,0.0,,,
77,0.8101186686458277,0.0,1286.8526449709618,1.0,27.622582482741954,0.0,1286.0274939338578,,0.06,0.3,0.00046753207891470083,1286.8376126025037,4,1,1287.3376126025037,1,True,,0.0,,,
78,0.7203029164584223,0.0,1288.5696626953452,1.0,26.82432575545641,0.0,1287.8361906123437,,0.24,0.0,0.0005038264210952548,1288.556493528802,1,4,1289.056493528802,4,True,,0.0,,,
79,0.9247015690791613,0.0,1290.6283949755332,1.0,26.28543355426411,0.0,1289.6865390657338,,0.24,0.0,0.0005052117012382951,1290.611240634813,1,4,1291.111240634813,4,True,,0.0,,,
80,1.1146391428105744,0.0,1292.987171473866,1.0,25.921146874467468,0.0,1291.8619521147411,,0.18,0.0,0.00051006018213684,1292.9765912575517,1,4,1293.4765912575517,4,True,,0.0,,,
81,0.6590972184128532,0.0,1294.662557371381,1.0,26.61124205386016,0.0,1293.987372062444,,0.24,0.12,0.000513384854684773,1294.6464692808568,1,1,1295.1464692808568,4,False,,0.0,,,
82,1.1254380948739708,0.0,1296.8962829606653,1.0,26.94139003100199,0.0,1295.7627510889688,,0.18,0.0,0.0004883112824245472,1296.8881891838428,1,4,1297.3881891838428,4,True,,0.0,,,
83,0.948503315529706,0.0,1299.0635339385346,1.0,26.797941369848484,0.0,1298.096551538797,,0.06,0.24,0.0005288999932417937,1299.0450548543267,4,1,1299.5450548543267,1,True,,0.0,,,
84,1.3407824007349518,0.0,1301.6138661564403,1.0,26.893450597195958,0.0,1300.2636678674276,,0.3,0.3,0.00047999960111155815,1301.6044502681625,4,1,1302.1044502681625,1,True,,0.0,,,
85,1.1055226135915746,0.0,1303.6476595136337,1.0,26.328240627613702,0.0,1302.5307690133868,,0.18,0.12,0.000506735509588907,1303.6362916269784,1,4,1304.1362916269784,4,True,,0.0,,,
86,1.1787215137899238,0.0,1305.7480687808259,1.0,26.654657695632483,0.0,1304.556150394888,,0.0,0.0,0.000498562356142429,1305.7348719086779,1,4,1306.2348719086779,4,True,,0.0,,,
87,1.5163652850990275,0.0,1308.3402577951103,1.0,27.46690440142817,0.0,1306.8149586992552,,0.24,0.06,0.0004664238547320565,1308.3313239843542,1,4,1308.8313239843542,4,True,,0.0,,,
88,1.3184710772879953,0.0,1310.665898944361,1.0,27.151245712225553,0.0,1309.3321034815417,,0.24,0.24,0.0004955147396685788,1310.6505745588297,1,1,1311.1505745588297,4,False,,0.0,,,
89,1.5247858495285982,0.0,1313.0411935242028,1.0,27.145989904361354,0.0,1311.5076159936698,,0.0,0.0,0.000506874037569105,1313.0324018431984,4,4,1313.5324018431984,1,False,,0.0,,,
90,1.0341021361575713,0.0,1314.9167903721916,1.0,26.357069527518714,0.0,1313.8663730980795,,0.24,0.06,0.0006248999135323174,1314.900475234237,1,4,1315.400475234237,4,True,,0.0,,,
91,1.0200997235535851,0.0,1316.9586549261396,1.0,26.468084459995968,0.0,1315.9250862614,,0.18,0.18,0.0004938524033377689,1316.9451859849537,4,1,1317.4451859849537,1,True,,0.0,,,
92,0.7032780994397854,0.0,1318.8590269569993,1.0,24.286377435269486,0.0,1318.1422577518897,,0.3,0.12,0.0007947352701194177,1318.8455358513295,1,4,1319.3455358513295,4,True,,0.0,,,
93,1.3516367640074805,0.0,1321.2513449685791,1.0,27.12693570829011,0.0,1319.8925632061812,,0.0,0.12,0.0005117225183539631,1321.2441999701887,4,1,1321.7441999701887,1,True,,0.0,,,
94,0.8583059186375976,0.0,1323.2098935051968,1.0,26.706722966811217,0.0,1322.3349147692484,,0.12,0.12,0.0004611597897792308,1323.193220687886,4,1,1323.693220687886,1,True,,0.0,,,
95,1.1272838422576115,0.0,1325.135252943859,1.0,26.968897148143327,0.0,1323.9933922132843,,0.18,0.24,0.0009462849277497298,1325.120676055542,4,1,1325.620676055542,1,True,,0.0,,,
96,1.1132650833467324,0.0,1327.1023361919977,1.0,27.17399502521208,0.0,1325.968779385257,,0.18,0.18,0.0005024411407248408,1327.0820444686037,1,1,1327.5820444686037,4,False,,0.0,,,
97,0.665495827812947,0.0,1328.6609751042977,1.0,26.817128379557765,0.0,1327.9858734662869,,0.3,0.06,0.00045991303761638846,1328.6513692940998,1,4,1329.1513692940998,4,True,,0.0,,,
98,0.8831946944876563,0.0,1330.5363508615612,1.0,27.26767113601292,0.0,1329.6445415248832,,0.24,0.18,0.0004669779668802221,1330.5277362193708,1,1,1331.0277362193708,4,False,,0.0,,,
99,1.1006738557168774,0.0,1332.8203172402557,1.0,26.584607633922573,0.0,1331.7032544111478,,0.06,0.12,0.0005092290140282785,1332.8039282668647,4,1,1333.3039282668647,1,True,,0.0,,,
100,0.8543623028676848,0.0,1334.9205530703628,1.0,26.47561006173347,0.0,1334.0537120246204,,0.18,0.06,0.0004561727810141747,1334.908074327488,1,4,1335.408074327488,4,True,,0.0,,,
101,1.442557277181777,0.0,1337.4544010075974,1.0,26.869595609894382,0.0,1335.9957807134635,,0.06,0.0,0.0006271163618976061,1337.4383379906453,1,1,1337.9383379906453,4,False,,0.0,,,
102,0.9196045689866423,0.0,1339.6298359440325,1.0,27.508962766215507,0.0,1338.6963174818486,,0.3,0.0,0.00047833726478074823,1339.6159220508353,1,4,1340.1159220508353,4,True,,0.0,,,
103,1.0680633893152844,0.0,1341.8719480198527,1.0,26.962276934613914,0.0,1340.788582963602,,0.3,0.3,0.0005741986569773871,1341.8566463529173,1,4,1342.3566463529173,4,True,,0.0,,,
104,1.0221169686301437,0.0,1344.1142648400917,1.0,27.22074604822807,0.0,1343.0805847988213,,0.24,0.12,0.000510198710117038,1344.1027017674514,1,4,1344.6027017674514,4,True,,0.0,,,
105,0.9435286356817869,0.0,1346.097784161149,1.0,26.234244580185457,0.0,1345.1392713647615,,0.12,0.12,0.00046670091069245245,1346.0828000004433,1,1,1346.5828000004433,4,False,,0.0,,,
106,1.3476345508836403,0.0,1348.55661280143,1.0,27.316739175982676,0.0,1347.1896747860712,,0.12,0.06,0.0006548219665774013,1348.5373093369549,1,1,1349.0373093369549,4,False,,0.0,,,
107,1.0356137539488373,0.0,1350.7403602504364,1.0,27.189789590249536,0.0,1349.6901923267665,,0.18,0.06,0.00048720305835558975,1350.7258060807153,1,4,1351.2258060807153,4,True,,0.0,,,
108,1.380851631500036,0.0,1353.3492377356986,1.0,27.193831602556028,0.0,1351.957313143705,,0.3,0.12,0.0005248826805654971,1353.338164775205,1,1,1353.838164775205,4,False,,0.0,,,
109,1.6293513730067843,0.0,1355.8748354979723,1.0,26.74577942431636,0.0,1354.2327484126074,,0.18,0.3,0.0005172636393808716,1355.8620997856142,4,1,1356.3620997856142,1,True,,0.0,,,
110,0.9139440368949181,0.0,1357.9251222786863,1.0,27.221103268314398,0.0,1356.9999606580413,,0.3,0.18,0.0005348566982092962,1357.9139046949363,1,4,1358.4139046949363,4,True,,0.0,,,
111,1.572653515370348,0.0,1360.4339653535872,1.0,26.596876577654893,0.0,1358.8419891183466,,0.18,0.3,0.0004590818695078269,1360.414642633717,4,4,1360.914642633717,1,False,,0.0,,,
112,1.756644081057857,0.0,1363.159561010235,1.0,26.171836367828398,0.0,1361.3841947282883,,0.24,0.3,0.0010213671164365223,1363.1408388093462,4,4,1363.6408388093462,1,False,,0.0,,,
113,1.7563292068605278,0.0,1365.7352410858603,1.0,26.147684736550193,0.0,1363.9680252386977,,0.3,0.24,0.00046573121471737977,1365.7243544455582,1,4,1366.2243544455582,4,True,,0.0,,,
114,1.5480549557291852,0.0,1368.2188244068645,1.0,25.660119009532547,0.0,1366.660236195821,,0.3,0.18,0.0006296098663369776,1368.2082911515502,1,4,1368.7082911515502,4,True,,0.0,,,
115,1.6799585690387175,0.0,1370.7860501172224,1.0,27.020158272389,0.0,1369.0940472291902,,0.0,0.06,0.0005290385213356785,1370.774005798229,4,4,1371.274005798229,1,False,,0.0,,,
116,1.2200923538628103,0.0,1373.0282331193907,1.0,26.900495949653088,0.0,1371.7862867230863,,0.12,0.24,0.00046586974269757775,1373.006379076949,4,1,1373.506379076949,1,True,,0.0,,,
117,1.0376826699778121,0.0,1374.8703579952003,1.0,27.310020452776065,0.0,1373.820016357389,,0.0,0.18,0.0005006402765275197,1374.8576990273668,4,1,1375.3576990273668,1,True,,0.0,,,
118,1.0183631362522192,0.0,1376.67054905305,1.0,27.019238359324248,0.0,1375.6370164055968,,0.0,0.24,0.0004971770758857019,1376.655379541849,4,1,1377.155379541849,1,True,,0.0,,,
119,1.4349699588128715,0.0,1379.1627158474396,1.0,27.36218001200854,0.0,1377.7124518407327,,0.12,0.24,0.0005125536865762115,1379.1474217995456,4,1,1379.6474217995456,1,True,,0.0,,,
120,0.9669070404927425,0.0,1381.0714303129237,1.0,26.648358247156438,0.0,1380.087903788409,,0.06,0.06,0.0004975926600536695,1381.0548108289017,1,1,1381.5548108289017,4,False,,0.0,,,
121,1.1860736115752388,0.0,1383.2385311264156,1.0,25.73700851807027,0.0,1382.0384678468147,,0.06,0.3,0.000478752848835029,1383.22454145839,4,1,1383.72454145839,1,True,,0.0,,,
122,1.048366920837907,0.0,1385.1974293077644,1.0,27.168152057817846,0.0,1384.138712265659,,0.06,0.24,0.0004977311880338675,1385.187079186497,4,1,1385.687079186497,1,True,,0.0,,,
